tweet_id, tweet_time, tweet_author, tweet_author_id,    tweet_language, tweet_geo, tweet_text
624518427307151360,Fri Jul 24 09:56:10 +0000 2015,mariahivana,1428998378,en,,I hate breaking out :(
624518423461142528,Fri Jul 24 09:56:09 +0000 2015,MightBeReign,2706314809,en,,@Zearify i was in it :(
624518421020065792,Fri Jul 24 09:56:09 +0000 2015,ExMiliMed1,2973951579,en,,@wilywagtail It still happens a lot - unfortunately there are still reports that people are falling for the scam :(
624518415911227392,Fri Jul 24 09:56:08 +0000 2015,mvrsbar,2506468603,en,,eric &amp; i made up and he still didn't tell me he loved me :-( fake ass
624518415584067585,Fri Jul 24 09:56:07 +0000 2015,AndreaCarmela,519409160,en,,I miss ITB omigod :(
624518409422770176,Fri Jul 24 09:56:06 +0000 2015,LobySFG,2670206395,en,,"I need a job and to learn to drive but, my fricken health is putting me back. :("
624518409385037825,Fri Jul 24 09:56:06 +0000 2015,KelloggsUK,19400602,en,,"@cleanupchick Hi, unfortunately, we're unable to locate your original complaint. :( Pls DM us the product details &amp; we'll get back to you."
624518408617377792,Fri Jul 24 09:56:06 +0000 2015,Dreita27,1029227978,en,,I miss my boyfriend :-(
624518408017571840,Fri Jul 24 09:56:06 +0000 2015,adorinagb,483252945,en,,@ZappingZach same :-(
624518398739812352,Fri Jul 24 09:56:03 +0000 2015,adzrhzn,2899098499,en,,"@waniiamira ehem 😏😏 haha ala yeke :( its okay then, have fun in kk! jumpa next time, in ✈️ or 🇺🇸 maybe😋"
624518395036364805,Fri Jul 24 09:56:03 +0000 2015,jessicaboothh,224353149,en,,Come home to an empty house and no ape :(
624518390267400192,Fri Jul 24 09:56:01 +0000 2015,Channelaxo,2631570394,en,,I've been such a shit bestfriend.:(
624518385951444992,Fri Jul 24 09:56:00 +0000 2015,bbyjihoon,2726310771,en,,I'm gonna be so inactive next month :(
624518385049726976,Fri Jul 24 09:56:00 +0000 2015,marieanh186,2544365805,en,,Miss :(
624518381706678272,Fri Jul 24 09:55:59 +0000 2015,LiaoLiaoLu,1450748197,en,,@RebelGirl1323 :( Well try to do something to keep your mind off all the bad things. We're always here for you
624518374882570240,Fri Jul 24 09:55:58 +0000 2015,lunatroye,2959986727,en,,@ANTHONYFTSIVAN i'VE NEVER SEEN OR FELT SNOW :(
624518370860339201,Fri Jul 24 09:55:57 +0000 2015,Fasdrak,3073001506,en,,"@TroutAmbush I'm at work :(
I can show you once I get home, but during 1.2 I lost my maps by accident and lost my builds"
624518369438359552,Fri Jul 24 09:55:56 +0000 2015,allisonarcent,2658466938,en,,@halehydruh i dont know huhu tests kasi namin and i didnt finish my AP test :-(
624518365164367872,Fri Jul 24 09:55:55 +0000 2015,misachowder,24132856,en,,Now I want a hot dog :(
624518365063835648,Fri Jul 24 09:55:55 +0000 2015,ursustristis,20814128,en,,"@34_1 no, they rejected section of the UK govt e-petitions site died :("
624518363893661696,Fri Jul 24 09:55:55 +0000 2015,_vodkcalum,2815735577,en,,I'm so sad. :(
624518361515323392,Fri Jul 24 09:55:55 +0000 2015,iblameniam,532047530,en,,@zayndrome i cant find it :(
624518360542375936,Fri Jul 24 09:55:54 +0000 2015,CroxleyGreen,1067948053,en,,@remnantsofme Oh no :( What building &amp; suite are you in!?
624518360433324032,Fri Jul 24 09:55:54 +0000 2015,aussjekinks,2577765566,en,"{u'type': u'Point', u'coordinates': [27.86846776, -82.81855863]}",I wanna cut k but I'm with my friends and they threw me a sleepover party :( so I'm pretending to be ok like usual
624518359313334272,Fri Jul 24 09:55:54 +0000 2015,sexuwally,3061165195,en,,@swcgtbh leave me alone :(((
624518357065330688,Fri Jul 24 09:55:53 +0000 2015,LablanchFanny,321335111,en,,"praying for you , KHAMIS ... :( ... https://t.co/2Qg4dhxaGg #Kadhafi"
624518352850038784,Fri Jul 24 09:55:52 +0000 2015,nicolekirkwood_,340529760,en,,damn forgot about my hot chocolate :(
624518351457382400,Fri Jul 24 09:55:52 +0000 2015,marissaaa_ox,1124219112,en,,I'm craving Oreos and milk :(((((
624518348047564800,Fri Jul 24 09:55:51 +0000 2015,sianyyy_,233654038,en,,And now that love island has finished I feel like summer has gone :(
624518345035919360,Fri Jul 24 09:55:51 +0000 2015,seraphstyles,146360778,en,,@sugarymgc i miss you :(
624518341928058880,Fri Jul 24 09:55:50 +0000 2015,fi5ty5ive,60531818,en,,@KrystalHosting Was just about to push a client your way for some hosting. Maybe I had better wait till next week :(
624518337553305600,Fri Jul 24 09:55:49 +0000 2015,wolfbevv,185099413,en,,Im so irking :(
624518336722898944,Fri Jul 24 09:55:49 +0000 2015,rjbakridge,2169191622,en,,someone say thank u and goodbye to chris for me tomorrow pls :(
624518335141560320,Fri Jul 24 09:55:48 +0000 2015,IfYouCouldSMN,3254246917,en,,i need nate ruess' album :(
624518335141523456,Fri Jul 24 09:55:48 +0000 2015,AyItsHannah___,783530311,en,,I could just really use a hug and maybe some icecream :(
624518334424350720,Fri Jul 24 09:55:48 +0000 2015,kassi_grace,17830410,en,,@ZombieHam There are a lot of good comics events but they all seem to be for kids :( [part of the Schools program]
624518332553670656,Fri Jul 24 09:55:48 +0000 2015,GillianMe,25272209,en,,@XFilesNews Looks more like dog food.... :( ugh!
624518330087403520,Fri Jul 24 09:55:47 +0000 2015,LaviniaLiwag,815287435,en,,I miss you so bad :((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((( @denniselazaro
624518321623404544,Fri Jul 24 09:55:45 +0000 2015,ninjagu08,153811839,en,,@fluffyGAB aigoo our baby :(
624518321484881920,Fri Jul 24 09:55:45 +0000 2015,_NXDHIRXH,323696024,en,,Want to watch paper town :-(((
624518319228473344,Fri Jul 24 09:55:44 +0000 2015,LickingSam,2261788688,en,,I just wanna recover :((
624518309887766528,Fri Jul 24 09:55:42 +0000 2015,Angy_b_96,717008275,en,,@deefizzy :-( poor boy
624518307597541376,Fri Jul 24 09:55:42 +0000 2015,janchupungcwoah,91077689,en,,@KyraaVazquez u guys are together?? :(
624518303516483584,Fri Jul 24 09:55:41 +0000 2015,hisokanerd,1604731358,en,,@gufuus i saw one doujin i think of killua getting fucked by ging i was a bit sad cause it didnt show dicks and i was hoping for ginggon :(
624518302094753792,Fri Jul 24 09:55:40 +0000 2015,AnastasiaDr20,3118492343,en,,"My computer has broken and i have to wait until to fix it.i miss so much the twitter and you,guys.All my love..:("
624518300152639488,Fri Jul 24 09:55:40 +0000 2015,Jaaasmineexx,548180009,en,,@denisegohemun it feels like ytd :((((((
624518298005282816,Fri Jul 24 09:55:39 +0000 2015,Tvandeyeliner,17661273,en,,@thebodycoach Joe I'm sick can you come round and make me soup ? :(
624518297988435968,Fri Jul 24 09:55:39 +0000 2015,VHONGTEE_raina,3181089307,en,,"crying :(
#PDApaghimok"
624518292175253504,Fri Jul 24 09:55:38 +0000 2015,badasskono,223810691,en,,@woIfgaang it's the story of our life :( haha look who's talking
624518279877427204,Fri Jul 24 09:55:35 +0000 2015,__ValRodriguez,779189593,en,,@Madrigal_6 I work :( smh
624518277922881537,Fri Jul 24 09:55:35 +0000 2015,_madisonjoo_,3279121357,en,,why isn't anyone awake :-((
624518272461869056,Fri Jul 24 09:55:33 +0000 2015,unwaaanted_,445486898,en,,@MonsterxStitch ya sorry :-(
624518272361340928,Fri Jul 24 09:55:33 +0000 2015,AbdxlA,102767149,en,,@SP3CTACL3S she's my friend :(
624518272076128256,Fri Jul 24 09:55:33 +0000 2015,JustTakeMeHome_,635187828,en,,I used to be so flexible :( http://t.co/fc4NYvnfkb
624518270775914496,Fri Jul 24 09:55:33 +0000 2015,pariya222,189679742,en,,This taxi driver is going really fast and I'm scared :(
624518267080720384,Fri Jul 24 09:55:32 +0000 2015,kuskus1,73747672,en,,@pamtravel I bet you are wonder what happened :(
624518265352552448,Fri Jul 24 09:55:32 +0000 2015,Jaymietutiiiiit,2529417620,en,,"Sheet, its hurt nanaman :("
624518263431655424,Fri Jul 24 09:55:31 +0000 2015,ThatCaz,190999570,en,,Need a small lady to walk over my back. So sore.... :((((
624518262429220864,Fri Jul 24 09:55:31 +0000 2015,MarissaCJones,730504242,en,,@JayMcGuiness i want to meet you :(
624518256049586176,Fri Jul 24 09:55:29 +0000 2015,fionaaa_connor,524467341,en,,Alex fell asleep :(
624518254552317952,Fri Jul 24 09:55:29 +0000 2015,ATMBROOKS,1887085592,en,,why won't justin come to Scotland :(
624518250659999744,Fri Jul 24 09:55:28 +0000 2015,catisbetter666,3043638729,en,,@wajiyaamjad ok I'll write u every week :((
624518244401938434,Fri Jul 24 09:55:27 +0000 2015,OhHeyItsAJ,115951873,en,,@HuaAng75 but I have no curves and my tummy is so big.. How do I get flat abs? :(
624518244238405632,Fri Jul 24 09:55:27 +0000 2015,fluffyGAB,2904546084,en,,It looks like. :( https://t.co/DgynGEpHuH
624518243751825409,Fri Jul 24 09:55:26 +0000 2015,nxncygalvez,1146716461,en,,I feel so sick my stomach hurts all I've done is cried all night I can't sleep :(
624518241411411968,Fri Jul 24 09:55:26 +0000 2015,ashtonboyf,916811760,en,,@fyoudontknow WAIT ITS GONE. LITERALLY IT IS :(((((
624518241155719169,Fri Jul 24 09:55:26 +0000 2015,_Zahraxx,2159552797,en,,@IsaHurairah that's a quote tweet :(
624518240895537153,Fri Jul 24 09:55:26 +0000 2015,IndividNoellism,43276928,en,,@dearestdaryl @hjoldr cream pinay pie soup :(
624518240346222592,Fri Jul 24 09:55:26 +0000 2015,Ietzainlive,880994413,en,,@yslzaint this one :( http://t.co/s5Dw4o9nvb
624518240325079040,Fri Jul 24 09:55:26 +0000 2015,crownhyoding,2179401199,en,,"jadi langsung flasback .. :( ""@GGStepit: @crownhyoding dont cry babyy ;("""
624518238727090176,Fri Jul 24 09:55:25 +0000 2015,Ayzzzzzza,602506167,en,,okay i miss you @AnnShela_  :(( http://t.co/So3zOCWfiA
624518235380166656,Fri Jul 24 09:55:24 +0000 2015,oddvice,2766345084,en,,@BeaMiller I can not listen to your album because I live in France :(((((
624518233807171584,Fri Jul 24 09:55:24 +0000 2015,prashanth_Kohli,2590722600,en,,Some times I like this style :| but now I didn't liked it :( http://t.co/jjSI8VScPL
624518229839486977,Fri Jul 24 09:55:23 +0000 2015,xshortiie_1991x,134497170,en,,Feel so sick :(
624518220268064769,Fri Jul 24 09:55:21 +0000 2015,abbotFox,459518585,en,,@thomaslegal By all accounts it is meant to hit us by lunch time :(
624518218607038464,Fri Jul 24 09:55:20 +0000 2015,_risssaxo,592557426,en,,i miss los :((((((
624518215872307200,Fri Jul 24 09:55:20 +0000 2015,elina_ohanyan,2265000121,en,,Pls stop saying rude nicknames that involve me being short im so sick of yall :(
624518213280239616,Fri Jul 24 09:55:19 +0000 2015,_durianpatricia,3287699868,en,,@jamesamurao I miss you :(
624518210746867713,Fri Jul 24 09:55:19 +0000 2015,apinkeu_panda,2960607048,en,,@Apink_2011 pls write in english :( i dont understand
624518210268868608,Fri Jul 24 09:55:18 +0000 2015,ANTHONYFTSIVAN,2261001879,en,,@lunatroye but snow is cold and gross and ew it's just a big mess because everyone just scrapes it into piles anyway :(
624518210201653248,Fri Jul 24 09:55:18 +0000 2015,joyabels,57013308,en,,@maaaybs hey! I went home na. :(
624518210100957184,Fri Jul 24 09:55:18 +0000 2015,veronicagrace1D,3116841685,en,,But I'm still hoping :( #ZaynIsComingBackOnJuly26
624518207714410496,Fri Jul 24 09:55:18 +0000 2015,sandhu_japs,480438333,en,,@pinkle_dhesi @HonouredMind no nigga in dallas looks like that :( sale sare bandar varge
624518200689074176,Fri Jul 24 09:55:16 +0000 2015,DavesUKDiva14,559506233,en,,Hammering down here right now......looks set for the day.....:(
624518199971852288,Fri Jul 24 09:55:16 +0000 2015,Joshibix,893040608,en,,:( vidcon :(
624518195810975744,Fri Jul 24 09:55:15 +0000 2015,agripanoregil_,3185883451,en,,@youniseabeegale Abby :(
624518193000808448,Fri Jul 24 09:55:14 +0000 2015,___NurAqilah,116161504,en,,I feel like crying for no reasons right now :(
624518189964115968,Fri Jul 24 09:55:14 +0000 2015,virus0711,291542311,en,,poor them they must be so tired :(
624518189519495171,Fri Jul 24 09:55:14 +0000 2015,memoxnjh,3168565411,en,,When ur crazy af so you do this but it hurts so much bc u know that this shit aint real and its just edited :( http://t.co/ajZLTdCzI7
624518187707531264,Fri Jul 24 09:55:13 +0000 2015,imdanielbreyton,575164778,en,,You will be forever missed &amp; loved lolo. :(
624518186810085376,Fri Jul 24 09:55:13 +0000 2015,tiaramescudi,166456528,en,,@__onlynay xbsbabnb poor you :(
624518179167965184,Fri Jul 24 09:55:11 +0000 2015,_namelessjen,969182190,en,,although my mum asked me to watch it w her… but stillllllllllll :((( she hasn't read it yet SHE'D ASK QUESTIONS IN THE MIDDLE OF THE MOVIE
624518177867870208,Fri Jul 24 09:55:11 +0000 2015,AllieInTheStars,246893490,en,,Working 5 am everyday is exhausting :(
624518175862951936,Fri Jul 24 09:55:10 +0000 2015,hi_imellie,378046260,en,,How did I end up in such a state last night :( :( :( :(
624518168963215360,Fri Jul 24 09:55:09 +0000 2015,httpyass,2428909837,en,,tbh i prefer apmas14 idk man theres something not right with this years apmas :(
624518165905551360,Fri Jul 24 09:55:08 +0000 2015,WAWBANGETKAN,1503033864,en,,@hookuptrade can u just give 350 to @RihannaPedia &amp; @HolyHardwell ill give u 350 + 350 Rts or anything pls :(
624518160889315328,Fri Jul 24 09:55:07 +0000 2015,Ashtonirwineeer,3078090771,en,,@BRATSUNITED @ShutUpPenguin @epiphanichood why did it? Lmao. I only back out if it gets really really serious....:((
624518158574088192,Fri Jul 24 09:55:06 +0000 2015,trading4prof,620137909,en,,"@FreedomChild3 Had wondered why this has not happened earlier? But then I realized, we don't have the leadership to do it!  :-( #wakeupGOP"
624518155575107584,Fri Jul 24 09:55:05 +0000 2015,Fit_for_Glory,2955672976,en,,@LlivingDead91 Ah dude :(
624518149912727553,Fri Jul 24 09:55:04 +0000 2015,skateums,2413279254,en,,I wanna take adams candy and eat it :(
624518142170021888,Fri Jul 24 09:55:02 +0000 2015,jihopes,230383997,en,,PLEASE watch infinite's mv!!!!!! :(
624518140970541056,Fri Jul 24 09:55:02 +0000 2015,sevenhills_,583149312,en,,Can't believe I was too ill to go to work today. Wish I was there :(
624518133760417792,Fri Jul 24 09:55:00 +0000 2015,SUBPAYNO,2560068749,en,,@cloudljp same :((((( i hate school U DONT UNDERSTAND i missed a LOT i blame school
624518131860525057,Fri Jul 24 09:55:00 +0000 2015,tesslucia,189919405,en,,like I can't actually put any pressure on my ankle so I have to hop around the house and I just lost my balance and fell over :(
624518130887344128,Fri Jul 24 09:55:00 +0000 2015,akikolavafierce,134439011,en,,Bull shark :( I am so late!!!! Trafficccccccc
624518125531217920,Fri Jul 24 09:54:58 +0000 2015,ericockkk,582218299,en,,I miss oscar :(
624518122301591552,Fri Jul 24 09:54:57 +0000 2015,Zn_Fabio,1247871152,en,,@BabySyasya_97 i need translator :(
624518119038451713,Fri Jul 24 09:54:57 +0000 2015,lovelocked89,407365797,en,,@haelic but last time the one was working :( and their fb is gone too? i haven't checked for a long time lol
624518118568816640,Fri Jul 24 09:54:57 +0000 2015,yograndesus,954623736,en,,"@carterreynolds @hankgreen because you're asian!!!! ummmm or maybe because ur filmed child pornography, slutshamed, faked suicide,ect. :-("
624518113560776704,Fri Jul 24 09:54:55 +0000 2015,bieburro,1137524754,en,,@LittleMix Poland is not faraway from Germany girls :( I still believe that one day we can meet
624518107135123456,Fri Jul 24 09:54:54 +0000 2015,amybrownnn_,601948810,en,,@ArchieMill98 good on you! I quit my full time job last week and now can't find another one :(
624518106543620096,Fri Jul 24 09:54:54 +0000 2015,KristyBookNerd,1464081156,en,,"@theresaninkspot :( Well, the cookies better be worth it"
624518103897108481,Fri Jul 24 09:54:53 +0000 2015,Kevkashi,33553251,en,,@MalcolmInx lmao if I can catch up to the point where I can watch weekly then I'll be ok with that if I make it to 700 &amp; there's 800 eps :(
624518099589533696,Fri Jul 24 09:54:52 +0000 2015,MelJeffs,253511601,en,,@nottswcentre Those cakes look AMAZING! Can't believe I'm missing it! :(
624518095730651136,Fri Jul 24 09:54:51 +0000 2015,essjayeff,12084692,en,,@angelicaorganic I keep forgetting you're in the area.  :-( but want to visit. Next time xx
624518084120940544,Fri Jul 24 09:54:48 +0000 2015,gailvCrete,345260321,en,,"@BillPolykretis @to_kazanaki makes me want to watch the whole film, then the CGI kicks in (oops, pun) &amp; I start grumbling &amp; turn it off :("
624518083370176513,Fri Jul 24 09:54:48 +0000 2015,joehxrtshorne,488729534,en,,Seeing delph in another kit upsets me :(
624518078546751488,Fri Jul 24 09:54:47 +0000 2015,Queenzambia,879956881,en,,@Graceaddley24 miss you too :( ! And haha the x's 😂😂 I still remember how u hate them xxxxx
624518078488031232,Fri Jul 24 09:54:47 +0000 2015,meatballsnarry,831461935,en,,#ZaynIsComingBackOnJuly26 this is not funny :(((((
624518077800038400,Fri Jul 24 09:54:47 +0000 2015,PrincessMattie1,232963603,en,,@harrypusspuss @ThePinkLaptop @toninicho We're allowed a cheat MEAL :(
624518074272739333,Fri Jul 24 09:54:46 +0000 2015,phynilia,376626629,en,,"have fun in Osaka, super junior!! :( it would be lovely to watch their comeback stage though"
624518073811271681,Fri Jul 24 09:54:46 +0000 2015,hannahbarreds,592429741,en,,@ParkSooyoungie @_allypasturan @gbrllx aytona? hala guys get ready na mathird wheel :(( jkjk
624518073408749568,Fri Jul 24 09:54:46 +0000 2015,Naadz_01,2695754817,en,,Worst day ever :( #pain# ...
624518072691372032,Fri Jul 24 09:54:46 +0000 2015,targaryenkai,2171119110,en,,can only backtrack 3 hours :( .... it's time to start actually utilizing these lists
624518067649818624,Fri Jul 24 09:54:44 +0000 2015,tropicalxlmj,269671366,en,,so i have to survive another week without my phone :(
624518065087078400,Fri Jul 24 09:54:44 +0000 2015,elisyaeysel,3223891590,en,,i wish :( https://t.co/H8nYlHaQOo
624518062650191872,Fri Jul 24 09:54:43 +0000 2015,KIDOHGTA,3185863824,en,,pats jay : (
624518061874413568,Fri Jul 24 09:54:43 +0000 2015,Annacookieaww,2724059565,en,,@4ndypyro sad story broh :(
624518058967728128,Fri Jul 24 09:54:42 +0000 2015,fricklemytyler,110536714,en,,@shayftcolleen uh I was asleep :(
624518056845385728,Fri Jul 24 09:54:42 +0000 2015,emilia_garciaaa,2853859033,en,,I need my boyfriend rn but he won't answer my callllllls :(
624518046841970689,Fri Jul 24 09:54:40 +0000 2015,vango,91305664,en,,@laylaharden The Icarus 500 awning unfortunately won't fit the 600 size :(
624518046137348096,Fri Jul 24 09:54:39 +0000 2015,awayfrompayne,1244496920,en,,2 bach :( https://t.co/dPRNCcNEZd
624518044887289856,Fri Jul 24 09:54:39 +0000 2015,quenabenoja,2634602371,en,,6 days left :(
624518040886095872,Fri Jul 24 09:54:38 +0000 2015,FanOfTheWanted9,2735049457,en,,@JayMcGuiness please baby follow me :(((
624518038923030528,Fri Jul 24 09:54:38 +0000 2015,nwbroknscne,598247471,en,,there's nothing to do :-(
624518038755225600,Fri Jul 24 09:54:38 +0000 2015,arutnev_,301241185,en,,I can't feel tomorrow :(
624518038499540992,Fri Jul 24 09:54:38 +0000 2015,nonamen50067230,3339085600,en,,No give work again your old staff come police later my be court.  I look another job.  :(  bye bye.
624518037610307584,Fri Jul 24 09:54:37 +0000 2015,Spitefuel,458430196,en,,@genrentuk with landlords like @RichardBenyonMP as MP's though that's not going to be easy? :-(
624518035701940224,Fri Jul 24 09:54:37 +0000 2015,ZtotheOandE,135302957,en,,looking at old photos and getting sad :(
624518034938589184,Fri Jul 24 09:54:37 +0000 2015,snowythepyro,15901166,en,,@londonbakes oh no :( hope everything is okay.
624518033155993600,Fri Jul 24 09:54:36 +0000 2015,1Dfan_01,1332378506,en,,@MrsAnneTwist @Argos_Online @macmillancancer i want i want i want you to follow me i want i want i want but that's crazy :( please love!(:♡♡
624518032870780928,Fri Jul 24 09:54:36 +0000 2015,Erim25Crafter,2712789195,en,,@WatchThatAnime @DigiWorks78 @eckoxsoldier its bullshit :(
624518031461343232,Fri Jul 24 09:54:36 +0000 2015,pubernarry,590503936,en,,!! NUGGETS AND FRIES !! :-((
624518029842456576,Fri Jul 24 09:54:35 +0000 2015,LefaMorake,128961998,en,,Love Warrior :-(
624518027053117440,Fri Jul 24 09:54:35 +0000 2015,izzy_sainz,2775648822,en,,@izzy_sainz but too tired to eat :(
624518021999034368,Fri Jul 24 09:54:34 +0000 2015,maeemores,341462517,en,,daming assignment :(
624518014709268480,Fri Jul 24 09:54:32 +0000 2015,nancykcanela,2513856883,en,,I'm watching gossip girl and its making me so sad :(
624518014495371264,Fri Jul 24 09:54:32 +0000 2015,luhanxyixing,2355688976,en,,@Wufanited tomorrow :(((
624518014281613312,Fri Jul 24 09:54:32 +0000 2015,NOSHITGILINSKY,2371938478,en,,I still really miss my purple hair tie :( https://t.co/pqBSDisZQa
624518014143213568,Fri Jul 24 09:54:32 +0000 2015,nakamuraism,2828267247,en,,i can't deal with this match unless ishii just fucks everything up :(
624518011861336064,Fri Jul 24 09:54:31 +0000 2015,cookienomster10,1625181877,en,,Clara and Yiling left me :(
624518007427985408,Fri Jul 24 09:54:30 +0000 2015,dhaminsuga,218058178,en,,@bae_ts WHATEVER STIL L YOUNG &gt;:-(
624518002956873728,Fri Jul 24 09:54:29 +0000 2015,aR_kisTa,1039704109,en,,last chance :(
624518001803419648,Fri Jul 24 09:54:29 +0000 2015,mrkurosak,98813703,en,,@CelestialZephyr SAME :(
624518001736466432,Fri Jul 24 09:54:29 +0000 2015,ninjagu08,153811839,en,,is it just me or does it look like she cried? it looks like she cried a bit :(
624517998808674305,Fri Jul 24 09:54:28 +0000 2015,SanzNs,986507450,en,,@S1dharthM Come online and follow people :/ What z wrong in me?! Y do u ignore me Sidharth?!?!! :( :(
624517998431178753,Fri Jul 24 09:54:28 +0000 2015,H1MCHANITY,1017559784,en,,"@TotallyWonwooed lol, i'm too lazy to learn ps :(((("
624517998255079424,Fri Jul 24 09:54:28 +0000 2015,GTAZYX,3254164507,en,,don't sleep. I'm here : (
624517994996051969,Fri Jul 24 09:54:27 +0000 2015,taki0506,3032337768,en,,Bad day???:-(
624517987811246080,Fri Jul 24 09:54:25 +0000 2015,kylevldzz,2164174400,en,,Tagal :(
624517986385309696,Fri Jul 24 09:54:25 +0000 2015,Absa,537072585,en,,@vlamhlongovic Oh no Ndabenhle :-( Please let us know why you feel this way? ^SA
624517983206002688,Fri Jul 24 09:54:24 +0000 2015,chloeloumay,1868515206,en,,I've got one poorly doggy :(
624517982169886720,Fri Jul 24 09:54:24 +0000 2015,phiathediwata,966038172,en,,Reply please antagal :(
624517980995629057,Fri Jul 24 09:54:24 +0000 2015,XSpace_CakeX,1511734760,en,,@CrabbyCrabsBB Windows 7 here :(
624517980244844544,Fri Jul 24 09:54:24 +0000 2015,cijane02,1161735547,en,,"@Miss_J_Hart @staffrm well, I'm only on P.41 &amp; 8 pages of notes thus far :-( and I've read twice before"
624517977740853248,Fri Jul 24 09:54:23 +0000 2015,Lizzie_Crawley,231570702,en,,i want all of kylie jenners clothes :(
624517977644396545,Fri Jul 24 09:54:23 +0000 2015,Taylan247,216883033,en,,"@SkyHelpTeam yes unfortunately I am, I have done the whole troubleshooting of the box too and I'm still having issues :("
624517976318853121,Fri Jul 24 09:54:23 +0000 2015,lanlan1111,2957968253,en,,I miss those convo's so bad damn :(
624517968613879808,Fri Jul 24 09:54:21 +0000 2015,laulapyong,1590600738,en,,Dem free tix to Big Bang concert :(
624517965984104448,Fri Jul 24 09:54:20 +0000 2015,TinyChristophe,1300182422,en,,@TinyKyrus So youre not gonna guess whats inside my box? :(((
624517964860014592,Fri Jul 24 09:54:20 +0000 2015,TyrikM,475489670,en,,@marlenejazmyne idk :-( maybe because I think boobs are more fun to play with
624517958081982464,Fri Jul 24 09:54:18 +0000 2015,IndahnyaJKT48,2563106730,en,,jahat :( https://t.co/k1MWoiqBiy
624517947323740160,Fri Jul 24 09:54:16 +0000 2015,Mothercarehelp,318508052,en,,@Teeena232 We're sorry about this :( You'll no longer be able to access the site as you'll automatically be redirected to your local site.
624517947134988288,Fri Jul 24 09:54:16 +0000 2015,gigiandkendall,352958340,en,,i was mad at gigi in my dream because we were hanging out and she didnt want to talk to me :( @GiGiHadid
624517946358939648,Fri Jul 24 09:54:16 +0000 2015,taemihns,2790993826,en,,"carter: I don't deserve this hate :(
me: and i don't deserve just a single corn chip? I deserve two corn chips?"
624517942042951680,Fri Jul 24 09:54:15 +0000 2015,Ols_Sataur,2661937225,en,,@BeingJahirShah nnnoooo!!! Cz he's not a daddy gorilla anymore... :(
624517937718796288,Fri Jul 24 09:54:13 +0000 2015,masturbatingnjh,553459788,en,,I still have over 6 hours of work left omg :(
624517936104009728,Fri Jul 24 09:54:13 +0000 2015,ClaudeBajada,382200092,en,,@bastiani_matteo @sophiescott do you have a link? I missed HBM :(
624517928692527104,Fri Jul 24 09:54:11 +0000 2015,kishimoto_kk,264683178,en,,Freaking humidity!! I think I never get used to it even I'm 100% Japanese. :(
624517928503808000,Fri Jul 24 09:54:11 +0000 2015,uniregreyjinaa,2829605599,en,,School works :(
624517926956179456,Fri Jul 24 09:54:11 +0000 2015,adamahaworth,19032549,en,,:( I can no longer admire the consistency of Jason Shackell's hair on the @NoNayNeverNet podcast http://t.co/T9rpuLyb5u
624517925559402496,Fri Jul 24 09:54:11 +0000 2015,itsmeAlex28,2475400087,en,,"I envy those people who get to meet and have a picture with Laura, Taylor, Lana, etc. They're so lucky to meet my babies :("
624517915958599680,Fri Jul 24 09:54:08 +0000 2015,zecnarfmarie,1651797433,en,,I want both of this sa bday ko :( :( :( ^_^ ^_^ &lt;3
624517913723076608,Fri Jul 24 09:54:08 +0000 2015,TiaraEmily,438458663,en,,@JayMcGuiness  :-( please notice me gonna spam u till u follow me baby
624517912464855040,Fri Jul 24 09:54:07 +0000 2015,charlynbvp28,3241336736,en,,MY kik - twers782 #kik #kikhorny #lesbian #hornykik #girls #countrymusic #hornykik :( http://t.co/JYkCJdEdDP
624517910736732160,Fri Jul 24 09:54:07 +0000 2015,AbasMK,2959499748,en,,I need hug :(
624517907620364288,Fri Jul 24 09:54:06 +0000 2015,zaynxtrisha,3034500218,en,,No words can explain how much i miss you. Hope you know that.  :( @zaynmalik
624517903661039616,Fri Jul 24 09:54:05 +0000 2015,nimwoo,1044049345,en,,oh gfriend is performing rn? :(
624517900141867008,Fri Jul 24 09:54:05 +0000 2015,moodforBTS,3238604299,en,,@GZTAEHUN ok :-( i only have my d &amp; w hahaahahahaha
624517896836935680,Fri Jul 24 09:54:04 +0000 2015,Dskews,215859247,en,,"@Worthless_Bums SM1 wasn't that bad. I mean, I only got mutilated by a robot that shot through a wall I didn't know could be destroyed...&gt;:("
624517890197159936,Fri Jul 24 09:54:02 +0000 2015,Apinksnee__,924701113,en,,@soorjugn dare :(
624517877496979456,Fri Jul 24 09:53:59 +0000 2015,KDedo,158560798,en,,"Good morning, Twitter friends! Hope you all have an amazing day! So freakin tired, need more sleep :("
624517868164481025,Fri Jul 24 09:53:57 +0000 2015,wndzagita,230435627,en,,"😢 ""@ haestarr: i’m just :(( http://t.co/FY8LWoZmob"""
624517865568243712,Fri Jul 24 09:53:56 +0000 2015,TextBook_Tates,637053885,en,,@Citadel_Hoju @Citadel_Carry @StubsAU @Citadel_Jimz I wish I was there to help :(
624517859083972608,Fri Jul 24 09:53:55 +0000 2015,Stweet49,728532552,en,,@junior_jones it was good as always 😀Flying back today though :(
624517858412769280,Fri Jul 24 09:53:55 +0000 2015,TroyKane3,1345768399,en,,Why do I need to have a car that functions as a car :(
